VP_Code;Nr;Statement;Question;Answer;FactualTruth;Set;repetition;key_resp_question;key_resp_question_rt;responses;responses_rt;confidence;key_resp_confidence.rt;trials_judgment_phase.thisTrialN;day;Geschlecht;Muttersprache;Studienfach;psychopyVersion
KA100;78;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;Welches ist das schmerzempfindlichste Tier der Welt?;- Nacktmull -;False;B;0;space;1.09860230004415;1;2.3389161999803;1;1.27035839995369;49;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;83;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;Wie viele Parteien traten 2008 bei den italienischen Wahlen an?;- 62 -;False;B;0;space;1.99559070006944;0;1.6531441998668;1;0.952174399979413;50;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;51;Die Volksrepublik China wurde 1947 gegründet.;Wann wurde die Volksrepublik China gegründet?;- 1947 -;False;A;1;space;1.09180449997075;1;5.75645580003038;1;0.550064099952579;51;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;113;In den USA gibt es die meisten Milliardäre auf der Welt.;In welchem Land gibt es die meisten Milliardäre auf der Welt?;- USA -;False;B;0;space;1.73808460007422;0;2.79597779992037;3;0.900206599850208;52;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;79;Ein Schwan trägt ca. 50.000 Federn am Körper.;Wie viele Federn trägt ein Schwan ungefähr am Körper?;- 50.000 -;False;B;0;space;1.14001870015636;1;1.11391340009868;1;1.30698719993234;53;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;44;Keime sterben auf Holz schneller ab als auf Plastik.;Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?;- Holz -;True;A;1;space;3.57307519996539;0;2.76533830002882;6;0.63382549979724;54;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;62;Tom Cruise ist Legastheniker.;An welcher Entwicklungsstörung litt Tom Cruise?;- Legasthenie -;True;B;0;space;1.73564840015024;1;1.48799120006151;1;0.353541000047699;55;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;13;Morpheus ist der griechische Gott der Träume.;Wie heißt der griechische Gott der Träume?;- Morpheus -;True;A;1;space;1.21132220001891;0;2.4771237000823;1;1.50921649998054;56;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;80;Alle Uhren im Film Pulp Fiction stehen auf 4.10 Uhr.;Welche Uhrzeit zeigen sämtliche Uhren im Film Pulp Fiction?;- 4:10 Uhr -;False;B;0;space;2.65241169999354;1;1.75291649997234;1;0.898723100079224;57;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;24;Unsere Atmosphäre enthält durchschnittlich rund 0,00025 % Ozon.;Wie viel Prozent Ozon enthält unsere Atmosphäre durchschnittlich?;- 0,00025 -;False;A;1;space;1.83749920013361;1;2.48747040005401;2;0.96786869992502;58;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;5;Freddie Mercurys Geburtsname lautete Bulsara.;Wie lautete Freddie Mercurys Geburtsname?;- Bulsara -;True;A;1;space;1.08333879988641;1;1.84115189989097;1;0.248283199965954;59;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;108;Für Descartes wies Schielen bei Frauen auf Frigidität hin.;Worauf wies laut Decartes Schielen bei Frauen hin?;- Frigidität -;False;B;0;space;1.91165930009447;0;1.74828599998727;1;0.916584699880332;60;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;29;Die Slowakei gehört nicht zu den NATO-Staaten.;Welches europäische Land gehört nicht zu den NATO-Staaten?;- Slowakei -;False;A;1;space;2.5124257998541;1;1.6074951000046;1;2.47509209997952;61;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;4;Der Maler Marc Chagall wurde 1887 in Russland geboren.;Wann wurde der Maler Marc Chagall in Russland geboren?;- 1887 -;True;A;1;space;2.20953290001489;1;4.60390420001931;1;0.494454900035635;62;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;36;Sambia hieß früher Nordrhodesien.;Wie heißt Nordrhodesien heute?;- Sambia -;True;A;1;space;1.46800240012817;1;1.1971601000987;1;0.314500899985433;63;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;120;Der Allradantrieb wurde 1938 in England erfunden.;In welchem Land wurde der Allradantrieb erfunden?;- England -;False;B;0;space;2.26165340002626;1;1.31059999996796;1;0.245325200026855;64;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;100;Der Ladogasee ist der größte See Europas.;Wie lautet der größte See Europas?;- Ladogasee -;True;B;0;space;1.00779810012318;0;2.17165790009312;1;0.261189799988642;65;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;107;Die kanadische Sängerin Celine Dion hat acht Geschwister.;Wie viele Geschwister hat die Sängerin Celine Dion?;- Acht -;False;B;0;space;1.27580559998751;1;1.25457559991628;1;1.27667339984328;66;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;88;Giséle Bündchen hat einen Zwillingsbruder.;Welches bekannte brasilianische Model hat einen Zwillingsbruder?;- Giséle Bündchen -;False;B;0;space;1.84495280007832;0;2.36732359998859;3;3.05364549998194;67;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;85;Volleyball wurde in Florida erfunden.;Wo wurde Volleyball erfunden?;- Florida -;False;B;0;space;0.836379499873146;0;3.7900890999008;2;1.52537259995006;68;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;73;Minerva ist die römische Göttin der Weisheit.;Wie heißt die römische Göttin der Weisheit?;- Minerva -;True;B;0;space;1.5218307999894;1;1.65815469995141;3;1.63054409995675;69;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;10;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;Wie bezeichnet man die Nachfolger Mohammeds?;- Kalifen -;True;A;1;space;1.6732759999577;1;1.64069840009324;6;0.378442199900746;70;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;66;Der Bereich zwischen den Augenbrauen heißt Glabella.;Wie heißt der Bereich zwischen den Augenbrauen?;- Glabella -;True;B;0;space;1.38847120013088;0;2.56837809993885;1;0.15859550004825;71;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;114;Schären sind Talgletscher in Skandinavien.;Was sind Schären in Skandinavien?;- Talgletscher -;False;B;0;space;1.25482750008814;1;2.07916249986738;1;0.4990976001136;72;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;50;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;Wie viel Kilogramm wiegt ein durchschnittliches Nilpferd bei seiner Geburt?;- 150 -;False;A;1;space;1.36964020016603;1;0.988101999973878;2;1.30713960016146;73;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;26;Die Insel Ösel gehört zu Dänemark.;Zu welchem Land gehört die Insel Ösel?;- Dänemark -;False;A;1;space;0.683585199993104;1;1.51725780009292;2;0.475594999967143;74;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;60;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;Welchen Beruf übte der Erfinder der Zuckerwatte eigentlich aus?;- Pilot -;False;A;1;space;2.56063530012034;1;1.3193353000097;3;0.951513899955899;75;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;19;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;Wie viele berichtete Arten eine Krawatte zu binden existieren?;- 56 -;False;A;1;space;3.17669870005921;1;0.933104600058869;5;0.330341799883172;76;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;48;Die Ostgoten zählten zum Stamm der Normannen.;Zu welchem Stamm gehörten die Ostgoten?;- Normannen -;False;A;1;space;1.17099629994482;1;1.11039609997533;2;0.751312100095674;77;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;101;Der Schwertwal gehört zur Gattung der Delfine.;Zu welcher Familie gehört der Schwertwal?;- Delfine -;True;B;0;space;0.922536400146782;0;1.45615620003082;3;0.460389900021255;78;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;34;Blaue Augen werden im Alter immer heller.;Wie werden blaue Augen mit zunehmendem Alter?;- Heller -;True;A;1;space;1.54108330002055;1;1.41632409999147;1;1.81420979998074;79;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;76;Die Sektsteuer wurde von Friedrich Ebert eingeführt.;Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?;- Friedrich Ebert -;False;B;0;space;1.46813810011372;0;2.34727340005338;1;1.31152840005234;80;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;111;Der Erfinder des Bikinis war ursprünglich Schuhdesigner.;Was designte der Erfinder des Bikinis ursprünglich?;- Schuhe -;False;B;0;space;1.66081910021603;0;2.00987900001928;1;0.891189299989492;81;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;112;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag.;Wie viele Eier legt eine Bienenkönigin durchschnittlich am Tag?;- 500 -;False;B;0;space;1.56589639978483;1;0.90148329990916;1;0.845629799878225;82;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;6;Die übersteigerte Angst vor dem Küssen nennt man Philemaphobie.;Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?;- Philemaphobie - ;True;A;1;space;2.385059799999;1;4.96660779998638;1;0.272003699792549;83;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;20;Die Schwarzerle zählt zu den Buchengewächsen.;Zu welcher Pflanzenfamilie gehört die Schwarzerle?;- Buchengewächsen -;False;A;1;space;3.8779527998995;1;2.94867239985615;1;0.42098779999651;84;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;54;Kleinohrigel haben keine Stacheln.;Welche Igelart besitzt keine Stacheln?;- Kleinohrigel -;False;A;1;space;1.04011539998464;0;2.4787630001083;1;0.431701600085944;85;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;95;Winston Churchill erhielt den Nobelpreis für Literatur.;Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?;- Winston Churchill -;True;B;0;space;1.59610980004072;1;1.03993029985577;2;0.652608999982476;86;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;119;Die erste elektronische Mail wurde im Jahr 1973 versendet.;Wann wurde die erste elektronische Mail versendet?;- 1973 -;False;B;0;space;1.49242700007744;1;1.84851130004972;1;0.985058300197124;87;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;61;Die Tochter von Sydney Poitier heißt Sydney Poitier.;Wie heißt die Tochter von Sydney Poitier mit Vornamen?;- Sydney -;True;B;0;space;1.99481419986114;1;1.75621440005489;1;0.253913799999282;88;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;64;Das Domino-Spiel besteht aus 28 Steinen.;Aus wie vielen Steinen besteht das Domino-Spiel?;- 28 -;True;B;0;space;1.45922000007704;0;2.11470409994945;1;0.22032540012151;89;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;67;Frauen blinzeln fast doppelt so viel wie Männer.;Welches biologische Geschlecht blinzelt häufiger?;- Weibliches -;True;B;0;space;1.33872439991683;1;0.919399499893188;1;1.13046330003999;90;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;23;Austern wechseln je nach Jahreszeit ihr Geschlecht.;Welche Muscheln wechseln je nach Jahreszeit ihr Geschlecht?;- Austern -;False;A;1;space;2.48571000015363;1;1.66473320010118;2;0.532732000108808;91;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;53;In Angola ist Spanisch die offizielle Amtssprache.;Wie lautet die offizielle Amtssprache in Angola?;- Spanisch -;False;A;1;space;1.3903695999179;0;1.97804439999163;2;1.86241309996694;92;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;7;Der Basenji ist der einzige Hund, der nicht bellt.;Welche Hunderasse ist dafür bekannt nicht zu bellen?;- Basenji - ;True;A;1;space;1.11092290002853;0;1.37701429985464;1;0.0260932000819594;93;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;90;Die Wüste Gobi ist eine Felswüste.;Zu welcher Wüstenart gehört die Wüste Gobi?;- Felswüste -;False;B;0;space;1.2887982998509;1;1.4863090000581;1;0.198974200058728;94;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;3;Der griechische Gott Apollon ist der Schutzherr der Küste.;Welcher griechische Gott ist der Schutzherr der Küste?;- Apollon -;True;A;1;space;2.03318549995311;0;3.32769989990629;1;0.3287237000186;95;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;40;Der Name Wowereit heißt auf Litauisch Eichhörnchen.;Was heißt auf Litauisch Eichhörnchen?;- Wowereit -;True;A;1;space;1.75460970005952;1;1.97484269994311;1;0.321970400167629;96;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;56;Wladimir Putin wurde in Murmansk geboren.;Wo wurde Wladimir Putin geboren?;- Murmansk -;False;A;1;space;1.26052480004728;1;2.00561069999821;1;0.590050099883229;97;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;103;Einen kastrierten Esel nennt man auch Macker oder Knilch.;Wie wird ein kastrierter Esel ebenfalls genannt?;- Knilch -;True;B;0;space;1.42068009986542;0;1.40629329998046;5;0.491566199809313;98;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;49;Lachse können bis zu 20 Jahre alt werden.;Wie alt (in Jahren) können Lachse werden?;- 20 -;False;A;1;space;1.81391160003841;1;1.77084789983928;2;0.598974599968642;99;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;42;Der durchschnittliche Wassergehalt bei Beeren beträgt 90%.;Wie hoch ist der durchschnittliche Wassergehalt (in %) bei Beeren?;- 90 -;True;A;1;space;1.87266539991833;0;2.2312835000921;1;2.37791200005449;100;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;69;Der Film Pretty Woman gewann keinen Oscar. ;Wie viele Oscars gewann der Film Pretty Woman?;- Keinen -;True;B;0;space;1.21764330007136;0;1.52401499985717;1;0.795322000049055;101;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;22;Der Mond passt vierzigmal in die Erdkugel.;Wie häufig passt der Mond in die Erdkugel?;- Vierzigmal -;False;A;1;space;1.6940943999216;1;1.76881940010935;1;3.13299859990366;102;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;45;Nauru ist die kleinste souveräne Republik der Erde.;Wie lautet die kleinste souveräne Republik der Erde?;- Nauru -;True;A;1;space;2.32287839986384;0;2.2534251997713;1;6.45893970015459;103;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;84;Schweine können keinen Sonnenbrand bekommen.;Welche Nutztierart kann keinen Sonnenbrand bekommen?;- Schweine -;False;B;0;space;1.70686109992675;1;1.31131369993091;1;0.16577020008117;104;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;109;Tequila wird aus dem Herzen der roten Agave gewonnen.;Aus welcher Agave wird Tequila gewonnen?;- Rote Agave -;False;B;0;space;2.21109029999934;0;2.21200049994513;1;0.268375100102276;105;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;57;Der mitteleuropäische Feldschwirl ist kein Zugvogel.;Welcher mitteleuropäische Singvogel ist kein Zugvogel? ;- Feldschwirl -;False;A;1;space;1.74230319983326;1;2.68860560003668;1;0.0325871999375522;106;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;82;Das Hamam wurde in Griechenland erfunden.;Wo wurde das Hamam erfunden?;- Griechenland -;False;B;0;space;1.21765620005317;0;3.49215049995109;1;1.28749280003831;107;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;106;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;Wie viele verschiedene Schriften sind auf indischen Rupienscheinen zu finden?;- 12 -;False;B;0;space;1.89569610008039;1;1.60915729985572;1;0.236774800112471;108;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;11;Das Lieblingsgetränk von Benedikt XVI. war Fanta.;Was war das Lieblingsgetränk von Benedikt XVI.?;- Fanta -;True;A;1;space;0.96696069999598;1;1.37897430011071;4;0.739715800154954;109;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;39;Goethe schrieb genau 64 Jahre lang an seinem Faust.;Wie viele Jahre schrieb Goethe an seinem Werk Faust?;- 64 -;True;A;1;space;0.986756500089541;1;1.09884910006076;5;1.07368910009973;110;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;37;In den USA wird kein Teletext ausgestrahlt.;In welchem Land wird kein Teletext ausgestrahlt?;- USA -;True;A;1;space;1.2970228001941;1;2.03177120001055;1;1.10851510008797;111;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;32;Beim Rugby gibt es 30 SpielerInnen.;Wie viele SpielerInnen gibt es beim Rugby?;- 30 -;True;A;1;space;0.791662599891424;0;2.48085079994053;1;1.16187940002419;112;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;47;Tennis wurde in englischen Klöstern erfunden.;In welchem Land wurde Tennis erfunden?;- England -;False;A;1;space;0.902318600099534;1;1.64871950005181;1;0.595031999982893;113;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;28;Die Azoren gehören zu Spanien.;Zu welchem Land gehören die Azoren?;- Spanien -;False;A;1;space;0.887312900042161;1;2.32778239995241;4;1.40111490013078;114;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;38;Spanholz besteht hauptsächlich aus Birkenholz.;Woraus besteht Spanholz hauptsächlich?;- Birkenholz -;True;A;1;space;0.730416500009596;1;1.35503089986742;1;0.976501500001177;115;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;18;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß grün.;Welche Farbe nimmt Nilpferdschweiß an, wenn diese sich aufregen?;- Grün -;False;A;1;space;1.48436050000601;1;0.952252299990505;6;0.392116399947554;116;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;9;Die Augen eines Straußes sind größer als sein Gehirn.;Bei welchem Vogel sind die Augen größer als das Gehirn?;- Strauß -;True;A;1;space;0.881621300010011;1;1.52916559996083;4;0.336814599810168;117;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;41;Weibliche Taranteln töten circa 99% ihrer Nachkommen.;Welches Tier tötet ca. 99% ihrer Nachkommen?;- Tarantel -;True;A;1;space;1.38283500005491;1;1.39561609993689;1;0.198028099955991;118;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA100;58;Der Reißverschluss wurde in Norwegen erfunden.;Wo wurde der Reißverschluss erfunden?;- Norwegen -;False;A;1;space;0.758499500108883;1;0.957548900041729;2;0.284907599911094;119;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;70;Die Insektenkunde wird auch Entomologie genannt.;Wie wird die Insektenkunde auch genannt?;- Entomologie -;True;B;1;space;1.72999390005134;1;5.12368869991042;2;1.0049524998758;0;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;3;Der griechische Gott Apollon ist der Schutzherr der Küste.;Welcher griechische Gott ist der Schutzherr der Küste?;- Apollon -;True;A;0;space;2.69226739997976;1;2.23150019999593;3;1.51547099999152;1;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;103;Einen kastrierten Esel nennt man auch Macker oder Knilch.;Wie wird ein kastrierter Esel ebenfalls genannt?;- Knilch -;True;B;1;space;1.51949630002491;1;2.46293350006454;2;0.404687500093132;2;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;110;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;Wie lautet die Hauptstadt des US-Bundesstaates New Jersey?;- Albany -;False;B;1;space;2.05772310006432;0;2.55756710004061;2;1.66549549996853;3;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;98;Sheryl Crow war Hürdenläuferin.;Welche amerikanische Sängerin war mal Hürdenläuferin?;- Sheryl Crow -;True;B;1;space;1.67788129998371;1;2.28586320020258;1;1.12940389988944;4;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;16;Der höchste nordamerikanische Berg liegt in Wyoming.;Wo liegt der höchste nordamerikanische Berg?;- Wyoming -;False;A;0;space;1.95100340014324;1;2.76829360006377;2;2.03626010008156;5;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;72;Seepferdchen gehören zur Gattung der Fische.;Zu welcher Tiergattung gehören Seepferdchen?;- Fische -;True;B;1;space;1.75669059995562;1;1.17745710001327;3;1.07577409991063;6;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;38;Spanholz besteht hauptsächlich aus Birkenholz.;Woraus besteht Spanholz hauptsächlich?;- Birkenholz -;True;A;0;space;1.78374859993346;1;4.81555649987422;2;1.0990868001245;7;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;111;Der Erfinder des Bikinis war ursprünglich Schuhdesigner.;Was designte der Erfinder des Bikinis ursprünglich?;- Schuhe -;False;B;1;space;2.55432770005427;1;4.65581490006298;1;1.49116649990901;8;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;42;Der durchschnittliche Wassergehalt bei Beeren beträgt 90%.;Wie hoch ist der durchschnittliche Wassergehalt (in %) bei Beeren?;- 90 -;True;A;0;space;2.84805050003342;1;2.35513880010694;2;1.54462300008163;9;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;53;In Angola ist Spanisch die offizielle Amtssprache.;Wie lautet die offizielle Amtssprache in Angola?;- Spanisch -;False;A;0;space;2.01731869997457;1;2.33303140010685;1;0.455185800092295;10;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;52;Frauen bekommen häufiger Schluckauf als Männer.;Welches biologische Geschlecht ist anfälliger für Schluckauf?;- Frauen -;False;A;0;space;2.73489259998314;1;2.43924310011789;3;1.16971310018562;11;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;65;Das meiste Gold wird derzeit in China gefördert.;Wo wird derzeit das meiste Gold gefördert?;- China -;True;B;1;space;1.35741940001026;1;3.97351270006038;2;1.92081569996662;12;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;76;Die Sektsteuer wurde von Friedrich Ebert eingeführt.;Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?;- Friedrich Ebert -;False;B;1;space;2.21417120005935;0;3.62389119993895;1;0.749664099887013;13;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;26;Die Insel Ösel gehört zu Dänemark.;Zu welchem Land gehört die Insel Ösel?;- Dänemark -;False;A;0;space;1.57191410008818;1;2.82813109993003;1;1.12174169998616;14;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;40;Der Name Wowereit heißt auf Litauisch Eichhörnchen.;Was heißt auf Litauisch Eichhörnchen?;- Wowereit -;True;A;0;space;1.55934470007196;1;1.74188519991003;2;0.97384970006533;15;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;13;Morpheus ist der griechische Gott der Träume.;Wie heißt der griechische Gott der Träume?;- Morpheus -;True;A;0;space;1.30206679995172;1;1.79027550015599;6;1.549107800005;16;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;51;Die Volksrepublik China wurde 1947 gegründet.;Wann wurde die Volksrepublik China gegründet?;- 1947 -;False;A;0;space;2.64589029992931;0;3.7056533000432;3;0.99693620018661;17;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;46;Balsaholz ist die schwerste aller Holzarten.;Wie lautet die schwerste Holzart?;- Balsaholz - ;False;A;0;space;1.41084109991789;0;3.1795614999719;2;1.76553509989753;18;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;48;Die Ostgoten zählten zum Stamm der Normannen.;Zu welchem Stamm gehörten die Ostgoten?;- Normannen -;False;A;0;space;2.82734229997732;1;3.34634520020336;3;0.758232000051066;19;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;91;Island ist geologisch das jüngste Inselland der Welt.;Wie lautet das geologisch jüngste Inselland der Welt?;- Island -;True;B;1;space;3.6194299000781;1;2.162367900135;2;0.906822600169107;20;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;45;Nauru ist die kleinste souveräne Republik der Erde.;Wie lautet die kleinste souveräne Republik der Erde?;- Nauru -;True;A;0;space;2.29256620001979;0;2.07452060002834;1;1.29316970007494;21;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;94;Der Speisesaal eines Klosters wird Refektorium genannt.;Wie wird der Speisesaal eines Klosters genannt?;- Refektorium -;True;B;1;space;1.45362789998762;1;1.84379630000331;3;1.1079788999632;22;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;49;Lachse können bis zu 20 Jahre alt werden.;Wie alt (in Jahren) können Lachse werden?;- 20 -;False;A;0;space;3.17429520003498;0;2.04369250009768;2;1.898076799931;23;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;41;Weibliche Taranteln töten circa 99% ihrer Nachkommen.;Welches Tier tötet ca. 99% ihrer Nachkommen?;- Tarantel -;True;A;0;space;1.5995613001287;1;4.14854500000365;2;1.14676670008339;24;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;7;Der Basenji ist der einzige Hund, der nicht bellt.;Welche Hunderasse ist dafür bekannt nicht zu bellen?;- Basenji - ;True;A;0;space;1.94023509998806;0;1.68495579995215;1;2.20497140008956;25;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;97;Nur Menschen und Affen besitzen einen ausgeprägten Bauchnabel.;Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?;- Affen -;True;B;1;space;4.00506440014578;1;4.34276690008119;3;3.03517109993845;26;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;93;Die Küstenseeschwalbe fliegt jedes Jahr ungefähr 40.000 km.;Wie viele Kilometer fliegt eine Küstenseeschwalbe ungefähr pro Jahr?;- 40.000 -;True;B;1;space;2.44343610014766;1;2.02401939989068;2;1.57137809996493;27;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;61;Die Tochter von Sydney Poitier heißt Sydney Poitier.;Wie heißt die Tochter von Sydney Poitier mit Vornamen?;- Sydney -;True;B;1;space;1.85131029994227;1;3.57363060000353;1;0.956110100029036;28;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;77;Sumatra ist die viertgrößte Insel der Welt.;Wie lautet die viertgrößte Insel der Welt?;- Sumatra -;False;B;1;space;1.88364679994993;0;2.84329030010849;2;1.53900920017622;29;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;50;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;Wie viel Kilogramm wiegt ein durchschnittliches Nilpferd bei seiner Geburt?;- 150 -;False;A;0;space;1.62641189992428;1;5.34880489995703;2;1.19972680020146;30;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;39;Goethe schrieb genau 64 Jahre lang an seinem Faust.;Wie viele Jahre schrieb Goethe an seinem Werk Faust?;- 64 -;True;A;0;space;1.71786740003154;0;2.16466569993645;3;0.924642400117591;31;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;19;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;Wie viele berichtete Arten eine Krawatte zu binden existieren?;- 56 -;False;A;0;space;3.92524420004338;1;1.52323970012367;2;0.874561399919912;32;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;63;Die Erde wird in 340 Längenkreise unterteilt.;In wie viele Längenkreise wird die Erde unterteilt?;- 340 -;True;B;1;space;1.96631669998169;0;1.49899940006435;3;0.725676100002602;33;2;weiblich;deutsch;Psychologie;2024.2.1post4
KA111;17;Bolivien ist der kleinste Binnenstaat Südamerikas.;Wie heißt der kleinste Binnenstaat Südamerikas?;- Bolivien -;False;A;0;space;2.94625080004334;1;1.87582339998335;2;1.55383240012452;34;2;weiblich;deutsch;Psychologie;2024.2.1post4
